,Part,Description,UOM,OnHand,Allocated,NotAvailable,DropShip,Available,OnOrder,Committed,Short
766,PS#10383,"Scale, Floor Roughdeck 4x4HP-1K 4ftx4ftx3-1/2 1000lb 20ft w/ Quick Connect NTEP III 5 Steel Painted",ea,0.00,0.00,0.00,0.0,0.00,2.00,0.00,0.00
767,PS#10384,TN850 Black Ink,ea,0.00,0.00,0.00,0.0,0.00,6.00,0.00,0.00
768,PS#10385,"Molded Rubber Bumper - 11-3/8""W x 12-1/2""L x 3-1/2""H",ea,12.00,0.00,0.00,0.0,12.00,0.00,0.00,0.00
769,PS#10386,"Concrete Mounting Kit - 3/4"" x 4-1/4""",ea,13.00,0.00,0.00,0.0,13.00,0.00,0.00,0.00
770,PS#10387,White W/Red Lettering 2x3 EXPIRED Slip 1000/Roll,ea,2.00,0.00,0.00,0.0,2.00,0.00,0.00,0.00
771,PS#10389,180cc White HDPE Bottle 45-400,ea,806.00,0.00,0.00,0.0,806.00,0.00,0.00,0.00
772,PS#10390,14x12x14 Double Wall Box,ea,600.00,0.00,0.00,0.0,600.00,0.00,0.00,0.00
773,PS#10391,Silver Aluminum 89-400 Lid Foam Liner,ea,412.00,0.00,0.00,0.0,412.00,0.00,0.00,0.00
774,PS#10392,9cc Scoop Medium Handle Natural 3500/cs,ea,"1,512.00",0.00,0.00,0.0,"1,512.00",0.00,0.00,0.00
775,PS#10394,"14 7/8 x 11 1/8 x 5"" Canning Jar Box and Partition Kit",ea,19.00,0.00,0.00,0.0,19.00,0.00,0.00,0.00
776,PS#10395,".05x66x500M Clear with black print ""S4YP""",ea,5.00,0.00,0.00,0.0,5.00,0.00,0.00,0.00
777,PS#10396-OPI,400cc Clear PET Bottle 45-400,ea,"4,200.00","3,933.00",0.00,0.0,267.00,0.00,0.00,0.00
778,PS#10397,.05x66x500M Clear Roll,ea,18.00,0.00,0.00,0.0,18.00,0.00,0.00,0.00
779,PS#10398,.05x70x500M Clear Roll,ea,5.00,0.00,0.00,0.0,5.00,0.00,0.00,0.00
780,PS#10399,"ULINE LASER LABELS - FLUORESCENT YELLOW, 8 1/2 X 5 1/2",ea,55.00,0.00,0.00,0.0,55.00,0.00,0.00,0.00
781,PS#10400,KN-95 Masks,ea,640.00,0.00,0.00,0.0,640.00,0.00,0.00,0.00
782,PS#10401,"Shrink Bands - 86mm x 28mm, Perforated",ea,8.00,0.00,0.00,0.0,8.00,0.00,0.00,0.00
783,PS#10402,"Shrink Bands - 86mm x 56mm, Perforated",ea,8.00,0.00,0.00,0.0,8.00,0.00,0.00,0.00
784,PS#10403,16cc Long Handle Scoop Natural Color,ea,"5,823.00",0.00,0.00,0.0,"5,823.00",0.00,0.00,0.00
785,PS#10408,Safety Glasses Ice Wraparounds - Clear,ea,60.00,0.00,0.00,0.0,60.00,0.00,0.00,0.00
786,PS#10409,3M 8210V N95 Industrial Respirator with Valve 10/carton,ea,10.00,0.00,0.00,0.0,10.00,0.00,0.00,0.00
787,PS#10410,Uline Industrial Elastic Coverall - XL 25/box,ea,2.00,0.00,0.00,0.0,2.00,3.00,0.00,0.00
788,PS#10411,Uline Industrial Elastic Coverall - 2XL 25/box,ea,2.00,0.00,0.00,0.0,2.00,3.00,0.00,0.00
789,PS#10412,"Uline Stick Staples - C58 5/8""",ea,3.00,0.00,0.00,0.0,3.00,0.00,0.00,0.00
790,PS#10413,45-400 Silver Ribbed Lid - Heat Seal Liner - Matte Top,ea,"12,000.00","9,626.00",0.00,0.0,"2,374.00",0.00,0.00,0.00
791,PS#10414,U-Line Comfort-Grip Knife,ea,24.00,0.00,0.00,0.0,24.00,0.00,0.00,0.00
792,PS#10415,".05x77x500 Roll Clear W/Black Print ""SFYP"" W/Vertical Perf",ea,4.00,0.00,4.00,0.0,0.00,0.00,0.00,0.00
793,PS#10416,"Uline Industrial Vinyl Safety Tape - 2"" x 36 yds, Red",ea,6.00,0.00,0.00,0.0,6.00,0.00,0.00,0.00
794,PS#10417,"Ink, Yellow 750ml (V425-C)",ea,2.00,0.00,0.00,0.0,2.00,0.00,0.00,0.00
795,PS#10418,"9 x 7 x 4"" Corrugated Boxes",ea,325.00,0.00,0.00,0.0,325.00,0.00,0.00,0.00
796,R001,Dextrose CereloseÂ®,kg,149.5426,41.25,0.00,0.0,108.2926,0.00,41.25,0.00
797,R002,PEG 8000 Carbowax (Polyethylene Glycols),kg,191.96,19.00,0.00,0.0,172.96,0.00,48.90,0.00
798,R003,0 Vcaps Clear Capsules,ea,"2,051,950.00",5.00,0.00,0.0,"2,051,945.00",0.00,0.00,0.00
799,R004,00 Vcaps Clear Capsules,ea,4.00,425.00,0.00,0.0,0.00,"43,680,000.00",0.00,421.00
800,R005,Stearic Acid,kg,"2,884.747","4,313.688",0.00,0.0,0.00,380.00,"1,459.612","1,428.941"
801,R007,Calcium Carbonate Granular (DC95),kg,"6,342.7703","7,458.2244",0.00,0.0,0.00,"22,825.00","3,032.8461","1,115.4541"
802,R008,L-Arginine HCl,kg,768.56,"1,093.01491",0.00,0.0,0.00,25.00,0.00,324.45491
803,R009,Green Tea Leaf SE 50% EGCG,kg,18.00,0.00,0.00,0.0,18.00,0.00,0.00,0.00
804,R010,Silicon Dioxide,kg,353.316,455.2115,132.342,0.0,0.00,120.00,152.085,234.2375
805,R013,Maca Root Extract 0.6%,kg,706.445,694.375,0.00,0.0,12.07,0.00,0.00,0.00
806,R014,Calcium Carbonate Powder,kg,52.50,"2,250.3575",0.00,0.0,0.00,"1,500.00",27.50,"2,197.8575"
807,R015,Chromaxâ¢ Chromium Picolinate,kg,0.068,0.00,0.00,0.0,0.068,0.00,0.00,0.00
808,R017,Oat Straw Extract 4:1,kg,0.58,0.00,0.58,0.0,0.00,0.00,0.00,0.00
809,R018,Damiana Leaf Powder,kg,8.435,0.00,8.435,0.0,0.00,0.00,0.00,0.00
810,R019,Citrus Bioflavonoid 25%,kg,165.545,406.51459,0.00,0.0,0.00,50.00,40.70,240.96959
811,R021,Chitosan Powder,kg,24.87,0.00,0.00,0.0,24.87,0.00,0.00,0.00
812,R022,DL-Methionine,kg,14.62,3.52,0.00,0.0,11.10,0.00,2.42,0.00
813,R023,Fennel Seed Powder,kg,25.729,0.00,1.795,0.0,23.934,0.00,0.00,0.00
814,R024,Guarana Seed Extract 22% Caffeine,kg,24.80,0.00,0.00,0.0,24.80,0.00,0.00,0.00
815,R025,Grape Seed Extract 95% Proanthocyanidins,kg,62.30,149.58263,0.00,0.0,0.00,0.00,48.20,87.28263
816,R026,Vitamin C (Ascorbic Acid),kg,"1,165.733","2,612.05608",0.00,0.0,0.00,0.00,122.221,"1,446.32308"
817,R027,Vitamin B3 Niacinamide,kg,279.682,110.60111,0.00,0.0,169.08089,0.00,16.50,0.00
818,R028,Inositol (Myo-inositol),kg,59.274,130.56656,0.00,0.0,0.00,0.00,39.55,71.29256
819,R029,Tribulus Terrestris Extract 45%,kg,69.305,55.00,0.00,0.0,14.305,0.00,0.00,0.00
820,R030,Potassium Citrate 34%,kg,18.394,98.14805,0.00,0.0,0.00,0.00,0.00,79.75405
821,R031,Zinc Aspartate 20%,kg,13.713,0.00,6.813,0.0,6.90,0.00,0.00,0.00
822,R032,Manganese Gluconate 11%,kg,18.844,3.30,2.945,0.0,12.599,0.00,3.299,0.00
823,R034,Spirulina Powder,kg,22.295,5.94,0.00,0.0,16.355,0.00,0.00,0.00
824,R036,Methylsulfonylmethane (MSM 40 Mesh),kg,"1,607.334","6,341.5476",600.00,0.0,0.00,"3,700.00",625.577,"5,334.2136"
825,R037,Yucca Root Powder,kg,169.90,379.152,0.00,0.0,0.00,0.00,0.00,209.252
826,R038,Chondroitin Sulfate (Bovine),kg,"2,335.72662","7,308.73903","1,074.88",0.0,0.00,"2,250.00",820.02695,"6,047.89241"
827,R039,Garcinia Cambogia Extract 60%,kg,8.037,0.00,0.00,0.0,8.037,0.00,0.00,0.00
828,R041,GABA (Gamma Aminobutyric Acid),kg,17.57,0.00,7.00,0.0,10.57,0.00,0.00,0.00
829,R042,Ashwagandha Root Extract (2.5% Withanolides),kg,4.50,0.00,0.00,0.0,4.50,0.00,0.00,0.00
830,R043,L-Phenylalanine,kg,5.82,0.00,5.82,0.0,0.00,0.00,0.00,0.00
831,R044,L-Tyrosine,kg,22.80,0.00,0.00,0.0,22.80,0.00,0.00,0.00
832,R045,L-Theanine,kg,10.016,6.4668,0.00,0.0,3.5492,0.00,6.468,0.00
833,R046,Vitamin B6 Pyridoxine HCl,kg,32.217,27.76618,0.00,0.0,4.45082,0.00,20.279,0.00
834,R047,Magnesium Citrate 16%,kg,290.772,297.2225,224.845,0.0,0.00,0.00,0.00,231.2955
835,R048,Mucuna Pruriens Extract L-dopa 15% HPLC,kg,4.872,0.00,4.872,0.0,0.00,0.00,0.00,0.00
836,R050,00 Vcaps Plus Clear Capsules,ea,"77,920,633.00","1,056,425.00",0.00,0.0,"76,864,208.00","294,000,000.00",0.00,0.00
837,R051,00 Gelatin Clear Capsules,ea,"1,002,644.00","2,181,000.00",0.00,0.0,0.00,"10,050,000.00",0.00,"1,178,356.00"
838,R052,White Willow Bark Extract 15%,kg,57.845,41.925,49.845,0.0,0.00,0.00,0.00,33.925
839,R053,Hyaluronic Acid (Sodium Hyaluronate),kg,42.92435,155.54691,0.00,0.0,0.00,100.00,5.99935,112.62256
840,R054,Bromelain 2400 GDU / g,kg,114.915,34.925,108.195,0.0,0.00,0.00,0.00,28.205
841,R055,Boswellia Serrata 65%,kg,242.989,641.69206,50.00,0.0,0.00,225.00,16.013,448.70306
842,R057,Shark Cartilage,kg,76.88,182.016,0.00,0.0,0.00,0.00,0.00,105.136
843,R059,"Collagen Bovine Hydrolyzed (Type I, III) (Peptides)",kg,18.50,0.00,0.00,0.0,18.50,0.00,0.00,0.00
844,R060,Green Lipped Mussel (Perna Canalculus),kg,21.00,0.00,21.00,0.0,0.00,0.00,0.00,0.00
845,R061,Black Pepper Extract 4:1,kg,22.00,0.00,22.00,0.0,0.00,0.00,0.00,0.00
846,R062,Feverfew Extract 4:1,kg,8.325,0.00,0.00,0.0,8.325,0.00,0.00,0.00
847,R063,Isopropyl Alcohol,gal,220.00,627.21124,0.00,0.0,0.00,165.00,0.00,407.21124
848,R064,Povidone K30 (PVP),kg,193.686,493.8875,0.00,0.0,0.00,150.00,83.189,300.2015
849,R065,Vitamin B12 Pure Cyanocobalamin,kg,0.85,0.06059,0.00,0.0,0.78941,0.00,0.044,0.00
850,R066,Folic Acid (Folate) (pure),kg,2.575,1.0224,0.75,0.0,0.8026,0.00,0.22,0.00
851,R067,Dandelion Root Extract 4:1,kg,22.465,0.00,0.508,0.0,21.957,0.00,0.00,0.00
852,R068,Lycopene 5%,kg,45.857,37.16,4.419,0.0,4.278,0.00,24.20,0.00
853,R069,Choline Dl-Bitartrate,kg,17.54,33.01394,0.00,0.0,0.00,0.00,0.55,15.47394
854,R070,PABA (Para-Aminobenzoic Acid),kg,18.732,1.98,14.732,0.0,2.02,0.00,0.00,0.00
855,R071,Echinacea Angustifolia Herb Powder,kg,36.169,0.00,0.00,0.0,36.169,0.00,0.00,0.00
856,R072,Alpha Lipoic Acid (ALA),kg,149.8513,145.84047,0.00,0.0,4.01083,0.00,130.5013,0.00
857,R073,Yellow Dock Root Powder,kg,5.00,0.00,5.00,0.0,0.00,0.00,0.00,0.00
858,R074,Boron Aminomin 5%,kg,149.381,85.25,0.00,0.0,64.131,0.00,0.00,0.00
859,R075,Vanadium Aminomin 0.5%,kg,0.877,0.00,0.877,0.0,0.00,0.00,0.00,0.00
860,R076,Iron (Ferrous) Fumarate,kg,19.50,56.01956,0.00,0.0,0.00,0.00,0.00,36.51956
861,R077,Turmeric Extract 95% Curcuminoids - Synthetic,kg,7.802,15.168,0.00,0.0,0.00,0.00,0.00,7.366
862,R078,0 Vcaps Plus White Capsules,ea,"47,554.00",0.00,0.00,0.0,"47,554.00",0.00,0.00,0.00
863,R080,0 Vcaps Plus Clear Capsules,ea,0.00,4.00,0.00,0.0,0.00,0.00,0.00,4.00
864,R082,0 Gelatin Clear Capsules,ea,"4,185,000.00","5,786,000.00",0.00,0.0,0.00,0.00,0.00,"1,601,000.00"
865,R083,Turmeric Root Powder,kg,14.30,0.00,0.00,0.0,14.30,0.00,0.00,0.00
866,R084,Red Rice Yeast PE 0.2%,kg,15.605,0.00,15.605,0.0,0.00,0.00,0.00,0.00
867,R087,Oregon Grape Root Powder,kg,0.159,0.00,0.00,0.0,0.159,0.00,0.00,0.00
868,R090,Wormwood Extract 4:1,kg,2.963,0.00,2.963,0.0,0.00,0.00,0.00,0.00
869,R093,Garlic Extract 4:1,kg,0.09,0.00,0.00,0.0,0.09,0.00,0.00,0.00
870,R095,Zinc Oxide 80%,kg,293.38918,309.36635,0.00,0.0,0.00,0.00,88.1985,15.97717
871,R097,Carrot Powder,kg,0.564,0.00,0.00,0.0,0.564,0.00,0.00,0.00
872,R100,Cranberry Fruit Extract 4:1,kg,13.607,0.00,0.00,0.0,13.607,0.00,0.00,0.00
873,R1001,00 Gelatin Lt Blue Op 0570 Body/Black Op 1975 Cap,kg,"1,050,000.00",0.00,0.00,0.0,"1,050,000.00",0.00,0.00,0.00
874,R1002,Marigold Flower Powder (Conventional),kg,18.41,0.00,0.00,0.0,18.41,0.00,0.00,0.00
875,R1004,PQQ (Pyrroloquinoline Quinone Disodium),kg,0.435,0.00,0.435,0.0,0.00,0.00,0.00,0.00
876,R1005,Natural Orange Flavor (Mack),kg,15.00,0.00,15.00,0.0,0.00,0.00,0.00,0.00
877,R1006,Organic Holy Basil Powder,kg,27.543,0.00,11.00,0.0,16.543,0.00,0.00,0.00
878,R1007,Organic Siberian Eleutherococcus Root,kg,28.628,0.00,0.00,0.0,28.628,0.00,0.00,0.00
879,R1008,Organic Fo-Ti Root Powder,kg,0.818,0.00,0.818,0.0,0.00,0.00,0.00,0.00
880,R1009,Rhodiola Rosea Extract (3% Rosavins + 1% Salidroside),kg,40.802,33.20,4.302,0.0,3.30,0.00,33.70,0.00
881,R101,Apple Pectin Powder,kg,7.703,0.00,5.00,0.0,2.703,0.00,0.00,0.00
882,R1010,VASO6ï¿½,kg,9.861,0.00,9.861,0.0,0.00,0.00,0.00,0.00
883,R1011,L-Citrulline DL-Malate 1:1,kg,248.88,0.00,248.88,0.0,0.00,"1,000.00",0.00,0.00
884,R1013,Asparagus Extract 10:1,kg,35.832,32.3332,0.00,0.0,3.4988,0.00,32.334,0.00
885,R1014,Chromium yeast (saccharomyces) 0.2% Chromium,kg,19.45,0.55,0.00,0.0,18.90,0.00,0.55,0.00
886,R1015,Iron (Ferrochelï¿½),kg,0.788,0.00,0.00,0.0,0.788,0.00,0.00,0.00
887,R1016,Pancreatin (4X USP),kg,24.021,0.00,24.021,0.0,0.00,0.00,0.00,0.00
888,R102,Black Walnut Hull Powder,kg,5.637,0.00,5.637,0.0,0.00,0.00,0.00,0.00
889,R1022,FloraGLOï¿½ï¿½(10% Lutein),kg,7.80,0.00,7.80,0.0,0.00,0.00,0.00,0.00
890,R1024,Organic Hydrangea Root Powder,kg,15.623,0.00,0.00,0.0,15.623,0.00,0.00,0.00
891,R1025,Organic Cascara Sagrada Bark Powder,kg,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
892,R1026,Organic Rhubarb Root Powder,kg,0.87,0.00,0.00,0.0,0.87,0.00,0.00,0.00
893,R1027,Organic Blessed Thistle Powder,kg,4.854,0.00,4.854,0.0,0.00,0.00,0.00,0.00
894,R1028,Organic Yellowdock Root Powder,kg,10.67,0.00,0.00,0.0,10.67,0.00,0.00,0.00
895,R1029,Organic Red Clover Powder,kg,13.274,0.00,0.00,0.0,13.274,0.00,0.00,0.00
896,R103,Pau D'Arco Powder,kg,15.964,0.00,0.00,0.0,15.964,0.00,0.00,0.00
897,R1031,Magnesium Citrate 30%,kg,252.147,132.96129,0.00,0.0,119.18571,0.00,80.834,0.00
898,R1032,Iron (Ferrous Sulfate),kg,42.00,0.00,0.00,0.0,42.00,0.00,0.00,0.00
899,R1033,Red Yeast Rice (Monascus purureus),kg,22.30,0.00,0.00,0.0,22.30,0.00,0.00,0.00
900,R1034,Codonopsis Extract 4:1,kg,24.22,0.00,20.00,0.0,4.22,0.00,0.00,0.00
901,R1035,Caprylic Acid (Magnesium Caprylate),kg,6.109,0.00,5.356,0.0,0.753,0.00,0.00,0.00
902,R1036,Turmeric Root Extract 4:1 (Natural),kg,8.596,0.00,4.596,0.0,4.00,0.00,0.00,0.00
903,R1037,Witch Hazel Leaf Powder,kg,10.00,0.00,0.00,0.0,10.00,0.00,0.00,0.00
904,R1038,DMG (Dimethylglycine),kg,22.293,0.00,16.096,0.0,6.197,0.00,0.00,0.00
905,R1039,Raw Spleen Powder (Bovine),kg,21.10,0.00,0.00,0.0,21.10,0.00,0.00,0.00
906,R104,Cloves (stem) Powder,kg,12.737,0.00,0.377,0.0,12.36,0.00,0.00,0.00
907,R1040,Black Currant Fruit Powder,kg,17.50,0.00,0.00,0.0,17.50,0.00,0.00,0.00
908,R1041,Hyssop Powder,kg,18.80,0.00,2.98,0.0,15.82,0.00,0.00,0.00
909,R1042,Bee Propolis Powder,kg,0.50,0.00,0.00,0.0,0.50,0.00,0.00,0.00
910,R1043,Dulse Powder,kg,16.858,0.00,16.858,0.0,0.00,0.00,0.00,0.00
911,R1044,Grape Seed Powder,kg,5.19,19.60,0.00,0.0,0.00,0.00,0.00,14.41
912,R1045,Organic Virgin Coconut Oil Powder,kg,6.24,0.00,0.00,0.0,6.24,0.00,0.00,0.00
913,R1046,Saffron Extract 0.3% Safranal,kg,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
914,R1047,Cardamom Powder (Elettaria Cardamomum),kg,17.593,0.00,0.00,0.0,17.593,0.00,0.00,0.00
915,R1049,Plant Sterols [Phytosterols 90% (beta-sitosterol)](ALLERGEN:SOY),kg,41.935,4.95,41.935,0.0,0.00,0.00,0.00,4.95
916,R105,Echinacea Purpurea Herb Powder,kg,23.60,0.00,0.00,0.0,23.60,0.00,0.00,0.00
917,R1050,Valerian Root Powder,kg,22.85,0.00,0.00,0.0,22.85,0.00,0.00,0.00
918,R1052,Red Raspberry Leaf Extract 10:1,kg,16.00,0.00,16.00,0.0,0.00,0.00,0.00,0.00
919,R1053,Natural Pomegranate Flavor (Mack #91687),kg,20.244,0.00,20.244,0.0,0.00,0.00,0.00,0.00
920,R1055,Riboflavin 5 Phosphate,kg,6.00,16.016,0.00,0.0,0.00,0.00,0.00,10.016
921,R1057,Calcium Glycinate 20%,kg,14.675,250.25,0.00,0.0,0.00,0.00,0.00,235.575
922,R1058,Manganese Bisglycinate Chelate as TRAACSï¿½,kg,2.505,0.00,2.505,0.0,0.00,0.00,0.00,0.00
923,R1059,Molybdenum Glycinate Chelateï¿½asï¿½TRAACSï¿½,kg,3.345,0.00,0.00,0.0,3.345,0.00,0.00,0.00
924,R106,Panax Ginseng Extract 4:1,kg,56.70,173.58,0.00,0.0,0.00,0.00,0.00,116.88
925,R1060,OptiMSMÂ® (Methylsulfonylmethane) Item:10520,kg,60.15335,50.83435,0.00,0.0,9.319,0.00,50.83435,0.00
926,R1061,HydroCurcï¿½ (Curcumin)ï¿½,kg,1.238,0.00,0.00,0.0,1.238,0.00,0.00,0.00
927,R1062,Garlic Extract 10:1,kg,4.028,0.00,0.00,0.0,4.028,0.00,0.00,0.00
928,R1063,L Methylfolate Calcium Salt (5-MTHF),kg,0.30,0.25182,0.00,0.0,0.04818,0.00,0.00,0.00
929,R1064,Natural Caffeine (From Coffee Arabica),kg,5.499,0.00,5.499,0.0,0.00,0.00,0.00,0.00
930,R1065,"Probiotic Blend (20 billion CFU/g) (L. Acidophilus, L. Plantarum, L. Brevis, L. Fermentum, Lactococcus Lactis)",kg,0.398,0.00,0.398,0.0,0.00,0.00,0.00,0.00
931,R1066,DigeSEB Super Pet,kg,1.99,0.00,1.99,0.0,0.00,0.00,0.00,0.00
932,R1067,Hemp Protein Powder 50% (Organic),kg,11.00,0.00,11.00,0.0,0.00,0.00,0.00,0.00
933,R1068,(InfinergyÂ®) DiCaffeine Malate,kg,19.148,0.00,0.00,0.0,19.148,0.00,0.00,0.00
934,R1069,Grains of Paradise Powder (Aframomum Melegueta),kg,3.024,0.00,3.024,0.0,0.00,0.00,0.00,0.00
935,R107,Eleutherococcus (Siberian Ginseng) Powder,kg,179.78,173.58,0.00,0.0,6.20,0.00,0.00,0.00
936,R1070,Capsimaxï¿½,kg,12.922,0.00,5.592,0.0,7.33,0.00,0.00,0.00
937,R1071,Nu-MAGÂ® Organic (Rice Extract Blend),kg,27.8235,22.4175,3.306,0.0,2.10,0.00,22.4175,0.00
938,R1072,VitaCholineï¿½,kg,14.646,0.00,0.00,0.0,14.646,0.00,0.00,0.00
939,R1073,Calcium Bisglycinate Chelate 18% (TRAACSï¿½),kg,0.175,0.00,0.00,0.0,0.175,0.00,0.00,0.00
940,R1074,Organic Damiana,kg,18.65,0.00,0.00,0.0,18.65,0.00,0.00,0.00
941,R1075,Wildcrafted Blue Vervain,kg,5.667,0.00,0.00,0.0,5.667,0.00,0.00,0.00
942,R1076,Organic Hops,kg,20.276,0.00,1.626,0.0,18.65,0.00,0.00,0.00
943,R1078,Organic Valerian Root,kg,35.188,0.00,16.538,0.0,18.65,0.00,0.00,0.00
944,R108,Royal Jelly 3X,kg,20.486,0.00,0.00,0.0,20.486,0.00,0.00,0.00
945,R1080,Lion's Mane Powder,kg,7.378,0.00,0.00,0.0,7.378,0.00,0.00,0.00
946,R1082,Copper Oxide,kg,3.669,0.00,0.00,0.0,3.669,0.00,0.00,0.00
947,R1083,Digestive Proteolytic Blend (Biocat),kg,1.077,0.00,1.077,0.0,0.00,0.00,0.00,0.00
948,R1084,Epimedium Extract (Horny Goat Weed) 10% Icariin,kg,0.36,0.00,0.36,0.0,0.00,0.00,0.00,0.00
949,R1085,White Mulberry Leaf 5:1 Extract (Morus Alba),kg,23.90,0.00,0.00,0.0,23.90,0.00,0.00,0.00
950,R1086,Uva Ursi 10:1 Extract,kg,19.849,0.00,19.849,0.0,0.00,0.00,0.00,0.00
951,R1088,QUERCEFITï¿½,kg,0.656,0.00,0.656,0.0,0.00,0.00,0.00,0.00
952,R1089,Organic Cranberry (Fruit) Extract 50:1,kg,7.898,0.00,0.00,0.0,7.898,0.00,0.00,0.00
953,R109,Lutein 5%,kg,136.235,116.60,0.00,0.0,19.635,0.00,83.60,0.00
954,R1090,D-Mannose,kg,23.39,0.00,0.00,0.0,23.39,0.00,0.00,0.00
955,R1091,Horsetail Extract 4:1,kg,15.00,0.00,0.00,0.0,15.00,0.00,0.00,0.00
956,R1092,Uva Ursi (leaf) extract (20% Arbutins),kg,8.191,0.00,0.00,0.0,8.191,0.00,0.00,0.00
957,R1095,Cyanotis Vaga Extract 95% 20-Hydroxyecdysome (beta-Ecdysterone) UV,kg,283.795,389.25,66.804,0.0,0.00,125.00,117.45,172.259
958,R1096,Copper Gluconate 14%,kg,3.723,0.00,0.00,0.0,3.723,0.00,0.00,0.00
959,R1097,KSM-66Â® Ashwagandha Root Extract - Vegan,kg,248.475,201.60,0.00,0.0,46.875,0.00,202.20,0.00
960,R1098,Vitamin K2 MK-7 1% MCC,kg,1.991,1.824,1.991,0.0,0.00,0.00,0.00,1.824
961,R1099,CarnositolÂ® D-Chiro-Inositol,kg,4.826,0.00,0.00,0.0,4.826,0.00,0.00,0.00
962,R110,Organic Turmeric Powder,kg,"20,446.474","66,647.67956",0.00,0.0,0.00,"69,520.00","15,400.00","46,201.20556"
963,R1100,Organic Damiana Leaf 10:1 Extractï¿½,kg,1.50,0.00,1.50,0.0,0.00,0.00,0.00,0.00
964,R1101,Vitamin E (d-alpha-tocopherol) Acetate 700 IU/g (Natural),kg,17.91,0.00,0.00,0.0,17.91,0.00,0.00,0.00
965,R1106,Chamomile Flower Powder,kg,5.419,0.00,0.00,0.0,5.419,0.00,0.00,0.00
966,R1107,Chaparral Leaf Powder,kg,6.123,0.00,6.123,0.0,0.00,0.00,0.00,0.00
967,R1108,Lavender Flower Powder,kg,21.821,0.00,0.00,0.0,21.821,0.00,0.00,0.00
968,R1109,Lemongrass Leaf Powder,kg,12.861,0.00,0.00,0.0,12.861,0.00,0.00,0.00
969,R1111,Olive Leaf Powder,kg,2.209,0.00,0.00,0.0,2.209,0.00,0.00,0.00
970,R1112,Oregano Leaf Powder,kg,13.099,0.00,0.00,0.0,13.099,0.00,0.00,0.00
971,R1113,Sage Leaf Powder,kg,18.172,0.00,0.00,0.0,18.172,0.00,0.00,0.00
972,R1114,Oregano Leaf Extract 4:1,kg,29.968,20.5875,0.00,0.0,9.3805,0.00,20.588,0.00
973,R1116,Anise Seed Extract 4:1,kg,27.80,0.00,2.80,0.0,25.00,0.00,0.00,0.00
974,R1118,Chromium Chloride (India),kg,0.625,0.09018,0.00,0.0,0.53482,0.00,0.00,0.00
975,R1119,Glucosamine Sulfate 2KCl (20 Mesh),kg,21.47,0.00,21.47,0.0,0.00,0.00,0.00,0.00
976,R112,Celery Seed Powder,kg,2.82,0.00,0.00,0.0,2.82,0.00,0.00,0.00
977,R1120,Uridine 5'-monophosphate,kg,3.207,0.00,0.00,0.0,3.207,0.00,0.00,0.00
978,R1121,Lycopodium Serratum (1% Huperzine HPLC),kg,0.54,0.00,0.00,0.0,0.54,0.00,0.00,0.00
979,R1122,Bacopa Monnieri (50% Bacosides),kg,0.987,0.00,0.00,0.0,0.987,0.00,0.00,0.00
980,R1123,PrimaVieÂ® Purified Shilajit,kg,2.112,0.00,0.00,0.0,2.112,0.00,0.00,0.00
981,R1124,Fucoidan 85%,kg,4.75,0.00,0.00,0.0,4.75,0.00,0.00,0.00
982,R1127,CherryPUREÂ® (Tart Cherry Fruit Extract),kg,4.00,0.00,0.00,0.0,4.00,0.00,0.00,0.00
983,R1128,Calcium Laurate,kg,1.946,0.00,1.946,0.0,0.00,0.00,0.00,0.00
984,R1129,Glucosamine Sulfate 2KCl (30-40 Mesh),kg,"5,734.844","9,427.2088",0.00,0.0,0.00,0.00,901.144,"3,692.3648"
985,R113,Suma Root Powder,kg,0.399,0.00,0.399,0.0,0.00,0.00,0.00,0.00
986,R1130,Organic Larch Arabinogalactan Powder,kg,8.422,0.00,0.00,0.0,8.422,0.00,0.00,0.00
987,R1131,BIO-CAT Food Enzyme Complex Blend,kg,5.065,0.00,0.00,0.0,5.065,0.00,0.00,0.00
988,R1133,N-acetyl-D-glucosamine,kg,8.365,0.00,0.00,0.0,8.365,0.00,0.00,0.00
989,R1134,Organic Slippery Elm Powder,kg,20.148,0.00,0.00,0.0,20.148,0.00,0.00,0.00
990,R1135,Organic Marshmallow Root Powder,kg,16.658,0.00,0.00,0.0,16.658,0.00,0.00,0.00
991,R1136,Organic Licorice Root Powder,kg,20.605,0.00,0.00,0.0,20.605,0.00,0.00,0.00
992,R1137,Organic Rhizoma Atractylodis Extract 4:1 (Atractylodes chinensis),kg,7.977,0.00,0.00,0.0,7.977,0.00,0.00,0.00
993,R1138,Organic Fennel Seed Extract 10:1,kg,8.164,0.00,0.00,0.0,8.164,0.00,0.00,0.00
994,R1139,Organic Grape Seed Extract (95% Proanthocyanidins),kg,8.485,5.965,0.00,0.0,2.52,0.00,5.965,0.00
995,R114,Spinach Powder,kg,14.157,0.00,0.00,0.0,14.157,0.00,0.00,0.00
996,R1140,Organic Cat's Claw,kg,14.788,0.00,0.00,0.0,14.788,0.00,0.00,0.00
997,R1141,Organic Caraway Seed Powder,kg,9.83,0.00,9.83,0.0,0.00,0.00,0.00,0.00
998,R1142,Organic American Panax Ginseng,kg,13.00,0.00,0.00,0.0,13.00,0.00,0.00,0.00
